"","gid","y_start","y_end","lnpeaksize","left","nat","right","rel","EAP","ECA","LAC","MENA","NA","SAS","SSA","mul_bases","total_atks","nonterr_deaths","competitor","ly","lpop","polity","elevation","diversity","shr_trans","duration","dur2","lcomp","latks","polity2","polity2sqr","end"
"613",613,1982,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,2,4,12.5142857142857,7.00416135787964,17.7470722198486,-3,702.4269,0,0,34,1156,2.60374736785889,1.0986123085022,7,49,0
"614",614,2000,NA,4.60517024993896,0,0,0,1,1,0,0,0,0,0,0,0,120,44,4.64705882352941,8.62893199920654,18.0411281585693,-3,287.408,0.612244897959184,0,16,256,1.73113489151001,4.79579067230225,7,49,0
"615",615,2008,2014,NA,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4.57142857142857,9.36060237884521,18.779764175415,4,372.5321,0,0,7,49,1.71765148639679,0.6931471824646,14,196,1
"616",616,2005,2008,NA,0,1,0,0,0,0,0,0,0,0,1,0,3,15,1,6.76723337173462,17.400369644165,8,762.8491,0,0,4,16,0.6931471824646,1.3862943649292,18,324,1
"617",617,2003,2003,2.30258512496948,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5,5.93160486221313,16.953821182251,0,1884.71,0,1,1,1,1.7917594909668,0.6931471824646,10,100,1
"618",618,1996,NA,4.60517024993896,0,0,0,1,0,0,0,1,0,0,0,1,5,33,2.5,9.69283390045166,17.5057239532471,3,807.07675,0,0,20,400,1.25276291370392,1.7917594909668,13,169,0
"619",619,1998,2007,4.60517024993896,0,0,0,1,0,0,0,1,0,0,0,0,37,167,3.1,8.14819622039795,17.2419090270996,-3,572.8028,0.5,0,10,100,1.41098701953888,3.63758611679077,7,49,1
"620",620,2010,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,11,8,17.2857142857143,6.38381671905518,17.1122035980225,6,2565.382,0.444444444444444,0,6,36,2.90612006187439,2.4849066734314,16,256,0
"621",621,2012,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,1,0,16.8,6.53680038452148,17.1708831787109,6,2565.382,0,0,4,16,2.87919855117798,0.6931471824646,16,256,0
"622",622,2015,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,28,260,5,6.0693187713623,17.1327533721924,0,999.8261,0,0,1,1,1.7917594909668,3.36729574203491,10,100,0
"623",623,2013,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,10.0119562149048,14.1698026657104,-10,NA,0,0,3,9,0.6931471824646,0.6931471824646,0,0,0
"624",624,2002,2002,2.30258512496948,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,10.5142812728882,17.8595962524414,10,538.7296,0,0,1,1,1.60943794250488,0.6931471824646,20,400,1
"625",625,2002,2004,2.30258512496948,0,1,0,0,0,0,0,0,0,1,0,0,2,9,50.3333333333333,6.74558115005493,20.8258476257324,9,621.8081,0,0,3,9,3.93834042549133,1.0986123085022,19,361,1
"626",626,1970,1972,2.30258512496948,0,0,1,0,0,0,0,0,1,0,0,0,3,0,5.33333333333333,10.1169910430908,19.1621227264404,10,725.6519,0.444444444444444,0,3,9,1.84582674503326,1.3862943649292,20,400,1
"627",627,1974,1975,2.30258512496948,0,0,1,0,0,0,0,0,1,0,0,0,2,0,6.5,10.1480207443237,19.1808032989502,10,725.6519,0,1,2,4,2.01490306854248,1.0986123085022,20,400,1
"628",628,2009,2010,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,1,6,10.2005414962769,16.2243766784668,10,498.576,0,0,2,4,1.94591009616852,0.6931471824646,20,400,1
"629",629,2012,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,2,6.6,NA,16.390588760376,5,409.9049,0,0,4,16,2.02814817428589,0.6931471824646,15,225,0
"630",630,1992,1992,2.30258512496948,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8.43938064575195,17.8804397583008,-6,1305.438,0,1,1,1,0,0.6931471824646,4,16,1
"631",631,2014,NA,6.90775537490845,0,0,0,1,0,0,0,1,0,0,0,0,8,20,29,NA,16.7459030151367,-9,513.9543,0,0,2,4,3.40119743347168,2.19722461700439,1,1,0
"632",632,1971,NA,6.90775537490845,0,1,0,0,1,0,0,0,0,0,0,0,2,0,10.3260869565217,6.81054210662842,17.723539352417,-6,702.4269,0,0,45,2025,2.42710852622986,1.0986123085022,4,16,0
"633",633,1998,NA,9.21034049987793,0,1,0,0,1,0,0,0,0,0,0,0,1,2,15.1052631578947,5.64095544815063,17.6212825775146,-7,702.4269,0,0,18,324,2.77914619445801,0.6931471824646,3,9,0
"634",634,2015,NA,4.60517024993896,0,0,0,1,0,0,0,1,0,0,0,0,4,0,13,7.87921524047852,15.302134513855,6,508.4611,0,0,1,1,2.63905739784241,1.60943794250488,16,256,0
"635",635,2010,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,2,0,18.4285714285714,8.41244316101074,17.241813659668,3,312.0478,0,0,6,36,2.96674466133118,1.0986123085022,13,169,0
"636",636,1980,NA,6.90775537490845,1,0,0,0,0,0,1,0,0,0,0,0,4018,7483,0.621621621621622,7.9983286857605,16.9775772094727,1,1555.255,0.484260355029586,0.0483870967741935,36,1296,0.483426660299301,8.29878807067871,11,121,0
"637",637,1992,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,3,0,49.04,7.12071895599365,20.9174098968506,9,621.8081,0,0,24,576,3.91282272338867,1.3862943649292,19,361,0
"638",638,2014,NA,6.90775537490845,0,0,0,1,0,0,0,1,0,0,0,0,11,34,16,8.80943012237549,15.6407222747803,0,423.6434,0.5,0,2,4,2.83321332931519,2.4849066734314,10,100,0
"639",639,2014,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,5,4,16,8.67401504516602,15.6549882888794,0,423.6434,0.56,0,2,4,2.83321332931519,1.7917594909668,10,100,0
"640",640,1987,1997,9.21034049987793,1,0,0,0,0,0,1,0,0,0,0,0,150,160,4,8.48495197296143,17.4383029937744,7,593.12,0,0,11,121,1.60943794250488,5.01727962493896,17,289,1
"641",641,2014,NA,6.90775537490845,0,0,0,1,0,0,0,1,0,0,0,0,224,548,7.33333333333333,7.91047143936157,18.3766098022461,-4,321.5979,0.627193412410548,0.0421052631578947,2,4,2.12026357650757,5.41610050201416,6,36,0
"642",642,2009,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,52,11,37.625,6.94711256027222,18.9545993804932,6,1018.028,0,0,7,49,3.65389966964722,3.97029185295105,16,256,0
"643",643,1993,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,5,45,27.7083333333333,7.01319217681885,19.0388145446777,7,1018.028,0.444444444444444,0,23,529,3.35718750953674,1.7917594909668,17,289,0
"644",644,1985,NA,6.90775537490845,0,0,0,1,0,0,0,0,0,1,0,0,18,48,23.03125,6.88196277618408,18.8518772125244,-5,1018.028,0,0,31,961,3.17935514450073,2.94443893432617,5,25,0
"645",645,1984,1984,2.30258512496948,0,1,0,0,0,0,0,1,0,0,0,0,1,0,12,NA,14.7965469360352,0,1249.193,0,1,1,1,2.56494927406311,0.6931471824646,10,100,1
"646",646,1998,2001,2.30258512496948,0,1,0,0,0,1,0,0,0,0,0,0,2,0,14.75,10.5007209777832,17.8950748443604,10,162.5733,0,0,4,16,2.756840467453,1.0986123085022,20,400,1
"647",647,2011,2012,NA,0,1,0,0,0,0,0,0,0,0,1,0,2,20,1,NA,16.1967449188232,0,NA,0,0,2,4,0.6931471824646,1.0986123085022,10,100,1
"648",648,1970,1989,6.90775537490845,0,1,0,0,0,0,0,0,0,0,1,1,55,73,1.15,8.02625179290771,15.2726497650146,-7,1126.925,0,0,20,400,0.765467822551727,4.02535152435303,3,9,1
"649",649,2014,NA,9.21034049987793,0,1,0,0,0,0,0,1,0,0,0,0,15,22,29,NA,16.7705821990967,-9,513.9543,0,0,2,4,3.40119743347168,2.7725887298584,1,1,0
"650",650,2008,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,28,21,2.11111111111111,7.13012552261353,16.949914932251,-2,999.8261,0,0,8,64,1.13497996330261,3.36729574203491,8,64,0
"651",651,2011,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3.66666666666667,10.7952079772949,19.557373046875,10,725.6519,0,0,5,25,1.54044508934021,1.3862943649292,20,400,0
"652",652,1975,1982,2.30258512496948,0,0,1,0,0,1,0,0,0,0,0,1,9,10,7,9.97852420806885,17.6421165466309,8.5,539.8799,0,1,8,64,2.0794415473938,2.30258512496948,18.5,342.25,1
"653",653,1979,1979,2.30258512496948,0,0,1,0,0,1,0,0,0,0,0,1,5,0,8,9.99425601959229,17.6476459503174,8.5,539.8799,0,0.2,1,1,2.19722461700439,1.7917594909668,18.5,342.25,1
"654",654,1977,NA,4.60517024993896,0,0,0,1,0,0,0,0,0,1,0,0,12,65,34.9,6.25132322311401,20.5634136199951,8,621.8081,0,0,39,1521,3.58073735237122,2.56494927406311,18,324,0
"655",655,2006,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,6,14,6.09090909090909,7.15090703964233,17.2688903808594,-4,568.4538,0,0,10,100,1.95881354808807,1.94591009616852,6,36,0
"656",656,2003,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,9,17,5.64285714285714,7.51596450805664,17.4461765289307,-4,568.4538,0,0,13,169,1.8935421705246,2.30258512496948,6,36,0
"657",657,1983,2005,9.21034049987793,0,1,0,0,0,0,0,0,0,0,1,0,22,20,2.73913043478261,6.58601808547974,16.6923007965088,7,568.4538,0,0,23,529,1.31885313987732,3.13549423217773,17,289,1
"658",658,2011,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,42,152,7.5,7.51333475112915,17.42236328125,-2,568.4538,0.375,0,5,25,2.14006614685059,3.76120018959045,8,64,0
"659",659,2014,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,42,551,8,7.54003477096558,17.4700012207031,NA,568.4538,0.611111111111111,0.333333333333333,2,4,2.19722461700439,3.76120018959045,NA,NA,0
"660",660,2011,NA,6.90775537490845,0,1,0,0,0,0,0,0,0,0,1,0,4,26,7.5,7.37335205078125,17.3756275177002,-2,568.4538,0,0,5,25,2.14006614685059,1.60943794250488,8,64,0
"661",661,2007,NA,6.90775537490845,0,1,0,0,0,0,0,1,0,0,0,0,2,0,18.3,8.37900733947754,17.2131900787354,6,312.0478,0,0,9,81,2.96010518074036,1.0986123085022,16,256,0
"662",662,2010,2010,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,0,20,6.38381671905518,17.1122035980225,6,2565.382,0,0,1,1,3.04452252388,0.6931471824646,16,256,1
"663",663,2015,NA,9.21034049987793,0,1,0,0,0,0,0,1,0,0,0,0,1,0,29,NA,16.7295150756836,-9,513.9543,0,0,1,1,3.40119743347168,0.6931471824646,1,1,0
"664",664,1987,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10.8,NA,16.7295150756836,-9,513.9543,0,0,29,841,2.46809959411621,0.6931471824646,1,1,0
"665",665,1970,2005,9.21034049987793,0,1,0,0,0,0,0,1,0,0,0,1,5,14,7.26388888888889,8.68019390106201,15.5149068832397,-4.5,881.57365,0,0,36,1296,2.11189532279968,1.7917594909668,5.5,30.25,1
"666",666,2012,NA,6.90775537490845,0,1,0,0,0,0,0,1,0,0,0,0,2,2,27.2,NA,16.8320598602295,-9,513.9543,0,0,4,16,3.33932209014893,1.0986123085022,1,1,0
"667",667,1992,NA,6.90775537490845,0,1,0,0,1,0,0,0,0,0,0,0,13,10,14.68,6.81054210662842,17.723539352417,-6,702.4269,0,0,24,576,2.75238609313965,2.63905739784241,4,16,0
"668",668,1971,NA,4.60517024993896,0,0,0,1,0,1,0,1,0,0,0,1,4,23,3.77826086956522,9.76180839538574,17.4860286712646,2.77777777777778,513.5145,0,0,45,2025,1.5640766620636,1.60943794250488,12.777777671814,163.271606445312,0
"669",669,1994,NA,9.21034049987793,0,0,0,1,0,0,0,0,0,1,0,0,5169,11322,4.47826086956522,5.93160486221313,16.953821182251,-7,1884.71,0.646814404432133,0.394736842105263,22,484,1.70078766345978,8.55062770843506,3,9,0
"670",670,2004,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,3,3,1.15384615384615,7.8411169052124,16.8085308074951,6,228.2774,0.5,0,12,144,0.767255127429962,1.3862943649292,16,256,0
"671",671,1986,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,5,0,42.6451612903226,7.52963781356812,21.0040531158447,9,621.8081,0,0,30,900,3.77609252929688,1.7917594909668,19,361,0
"672",672,1993,2005,4.60517024993896,0,1,0,0,0,0,0,1,0,0,0,1,3,0,10.7692307692308,9.61553764343262,15.3427782058716,6,508.4611,0,0,13,169,2.46548867225647,1.3862943649292,16,256,1
"673",673,1999,2006,4.60517024993896,0,0,0,1,0,0,0,1,0,0,0,0,11,132,9.125,8.24068641662598,17.0857105255127,-9,312.0478,0.578512396694215,0.636363636363636,8,64,2.31500768661499,2.4849066734314,1,1,1
"674",674,1990,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,10,2,46.962962962963,6.50818777084351,20.720666885376,9,621.8081,0,0,26,676,3.87042903900146,2.39789533615112,19,361,0
"675",675,2009,2010,NA,0,0,0,1,0,0,0,0,0,1,0,0,2,2,57,7.12071895599365,20.9174098968506,9,621.8081,0,NA,2,4,4.06044292449951,1.0986123085022,19,361,1
"676",676,2004,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,1,0,58.6923076923077,6.87856292724609,20.8579006195068,9,621.8081,0,0,12,144,4.08920335769653,0.6931471824646,19,361,0
"677",677,1994,NA,9.21034049987793,0,0,0,1,0,0,0,0,0,1,0,0,1,3,28.2608695652174,6.88196277618408,18.8518772125244,-5,1018.028,0,0,22,484,3.37625122070312,0.6931471824646,5,25,0
"678",678,2010,2010,9.21034049987793,0,0,0,1,0,0,0,0,0,1,0,0,2,0,35,6.94711256027222,18.9545993804932,6,1018.028,0,NA,1,1,3.58351898193359,1.0986123085022,16,256,1
"679",679,2007,NA,9.21034049987793,0,0,0,1,0,0,0,0,0,1,0,0,636,3046,36,6.94821500778198,18.8927631378174,2,1018.028,0,0,9,81,3.61091780662537,6.45676946640015,12,144,0
"680",680,2008,2010,NA,0,1,0,0,0,0,0,0,0,1,0,0,3,2,17.6666666666667,6.38381671905518,17.1122035980225,6,2565.382,0,0,3,9,2.92673945426941,1.3862943649292,16,256,1
"681",681,2008,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,2,1,17.1111111111111,6.40627527236938,17.1233921051025,6,2565.382,0,0,8,64,2.89652562141418,1.0986123085022,16,256,0
"682",682,2010,2010,NA,0,1,0,0,0,0,0,0,0,1,0,0,1,1,20,6.38381671905518,17.1122035980225,6,2565.382,0,NA,1,1,3.04452252388,0.6931471824646,16,256,1
"683",683,2009,2009,NA,0,1,0,0,0,0,0,0,0,1,0,0,1,0,18,6.34726810455322,17.101713180542,6,2565.382,0,NA,1,1,2.94443893432617,0.6931471824646,16,256,1
"684",684,1972,1991,4.60517024993896,0,1,0,0,0,1,0,0,0,0,0,0,53,1,3.55,10.0197019577026,17.4756641387939,10,704.6398,0,0.166666666666667,20,400,1.51512718200684,3.98898410797119,20,400,1
"685",685,2012,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,1,0,65.8,7.52963781356812,21.0040531158447,9,621.8081,0,0,4,16,4.20170307159424,0.6931471824646,19,361,0
"686",686,2009,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,1,0,17.375,6.46963930130005,17.1471900939941,6,2565.382,0,0,7,49,2.91099095344543,0.6931471824646,16,256,0
"687",687,2001,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,4,1,0,6.50251007080078,17.5829734802246,-1,1018.109,0,0,15,225,0,1.60943794250488,9,81,0
"688",688,2003,2003,2.30258512496948,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.40111446380615,15.9914455413818,8,1192.57,0,1,1,1,0,0.6931471824646,18,324,1
"689",689,1970,NA,9.21034049987793,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9.5531914893617,10.6190996170044,17.9839286804199,10,162.5733,0,1,46,2116,2.35642838478088,0.6931471824646,20,400,0
"690",690,2008,2008,NA,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9.44055461883545,16.6286373138428,10,1871.129,0,0,1,1,0.6931471824646,0.6931471824646,20,400,1
"691",691,2006,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,7,0,7.63636363636364,7.77344226837158,18.9085063934326,4,380.1505,0,0,10,100,2.15598154067993,2.0794415473938,14,196,0
"692",692,2013,NA,4.60517024993896,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3.75,10.7235441207886,18.2184009552002,10,270.8496,0,0,3,9,1.55814456939697,0.6931471824646,20,400,0
"693",693,2008,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,7.93782997131348,13.5895690917969,5,541.1893,0,0,8,64,0.6931471824646,0.6931471824646,15,225,0
"694",694,1975,NA,6.90775537490845,1,0,0,0,0,0,0,0,0,0,1,0,11,1,4.45238095238095,5.45842170715332,17.4605922698975,-7,1330.062,0,1,41,1681,1.69605243206024,2.4849066734314,3,9,0
"695",695,2014,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,285,306,16,8.80943012237549,15.6407222747803,0,423.6434,0.375,0.75,2,4,2.83321332931519,5.65599203109741,10,100,0
"696",696,2002,NA,2.30258512496948,1,0,0,0,0,0,0,0,0,1,0,0,4,0,57.4666666666667,7.34610176086426,20.9690017700195,9,621.8081,0,0,14,196,4.06845664978027,1.60943794250488,19,361,0
"697",697,1982,1997,2.30258512496948,1,0,0,0,0,0,1,0,0,0,0,0,518,191,1.0625,8.09319686889648,16.7419166564941,7,1555.255,0,0,16,256,0.723918855190277,6.25190401077271,17,289,1
"698",698,1991,1993,4.60517024993896,1,0,0,0,0,0,1,0,0,0,0,0,22,5,0.333333333333333,7.24558973312378,15.7603521347046,9,1192.57,0,0,3,9,0.287682086229324,3.13549423217773,19,361,1
"699",699,1970,1985,6.90775537490845,1,0,0,0,0,0,1,0,0,0,0,0,40,2,0.4375,8.71049880981445,14.8558483123779,-8,109.6395,0,0,16,256,0.362905502319336,3.71357202529907,2,4,1
"700",700,1972,NA,4.60517024993896,1,0,0,0,0,1,0,0,0,0,0,0,28,14,5.15555555555556,9.23516750335693,18.0461826324463,7,1167.001,0,0,44,1936,1.81735503673553,3.36729574203491,17,289,0
"701",701,1981,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,2,7,5.44444444444444,9.27541637420654,18.0967063903809,7,1167.001,0,0,35,1225,1.86321842670441,1.0986123085022,17,289,0
"702",702,1971,1980,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,46,9,3.8,8.56188678741455,17.5765705108643,9,1167.001,0.48,0,10,100,1.56861591339111,3.85014748573303,19,361,1
"703",703,1971,1999,4.60517024993896,1,0,0,0,0,1,0,0,0,0,0,0,32,21,4.3448275862069,8.89773845672607,17.8843040466309,8,1167.001,0,0,29,841,1.67612934112549,3.49650764465332,18,324,1
"704",704,1990,1994,4.60517024993896,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2.6,6.27932548522949,16.7490081787109,-7,884.7009,0,0,5,25,1.28093385696411,0.6931471824646,3,9,1
"705",705,2015,NA,9.21034049987793,0,1,0,0,0,1,0,0,0,0,0,0,2,2,1,7.94763803482056,17.6255893707275,4,176.7859,0,0,1,1,0.6931471824646,1.0986123085022,14,196,0
"706",706,1971,NA,9.21034049987793,0,1,0,0,0,1,0,0,0,0,0,0,229,122,9.71739130434783,10.5488309860229,17.9039649963379,10,162.5733,0.5,0,45,2025,2.37186789512634,5.43807935714722,20,400,0
"707",707,1970,NA,6.90775537490845,0,1,0,0,0,1,0,0,0,0,0,0,243,287,9.5531914893617,9.97849559783936,17.8443641662598,10,162.5733,0.5,0,46,2116,2.35642838478088,5.49716806411743,20,400,0
"708",708,1990,2000,4.60517024993896,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3.36363636363636,6.87725162506104,17.0966873168945,-7,568.4538,0,0,11,121,1.47330570220947,0.6931471824646,3,9,1
"709",709,2014,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,2,10,3.66666666666667,5.7523398399353,15.3297805786133,0,635.7053,0,0,2,4,1.54044508934021,1.0986123085022,10,100,0
"710",710,2001,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,4,7.875,5.62162208557129,17.6948928833008,0,430.1534,0,0,15,225,2.18323826789856,0.6931471824646,10,100,0
"711",711,2006,2007,NA,0,1,0,0,0,0,0,0,0,0,1,0,2,40,1,6.69951105117798,16.1593914031982,-2,543.3225,0,0,2,4,0.6931471824646,1.0986123085022,8,64,1
"712",712,1986,1986,2.30258512496948,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,14.4231567382812,-10,108.2327,0,0,1,1,0,0.6931471824646,0,0,1
"713",713,2011,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,83,155,38.8333333333333,7.01319217681885,19.0388145446777,7,1018.028,0.503472222222222,0,5,25,3.68470406532288,4.43081665039062,17,289,0
"714",714,2000,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,1,0,55.9411764705882,7.34610176086426,20.9690017700195,9,621.8081,0,0,16,256,4.04201889038086,0.6931471824646,19,361,0
"715",715,2009,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,8,1,63.25,7.34610176086426,20.9690017700195,9,621.8081,0,0,7,49,4.16278171539307,2.19722461700439,19,361,0
"716",716,2015,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,8,0,16.5,6.52959203720093,17.1822128295898,6,2565.382,0,0,1,1,2.86220097541809,2.19722461700439,16,256,0
"717",717,2008,2008,NA,0,1,0,0,0,0,0,0,0,1,0,0,1,0,15,6.31290292739868,17.0917434692383,6,2565.382,0,NA,1,1,2.7725887298584,0.6931471824646,16,256,1
